Class,Filename,Width,Height,Size_in_KB
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-61.jpg,270,180,7.268
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-62.jpg,225,180,6.277
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-63.jpg,270,180,10.481
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-64.jpg,270,180,8.649
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-65.jpg,270,180,7.858
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-66.jpg,241,180,6.033
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-67.jpg,288,180,7.245
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-68.jpg,270,180,6.446
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-69.jpg,267,180,8.007
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-7.jpg,288,180,9.823
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-70.jpg,288,180,7.053
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-71.jpg,296,180,7.739
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-72.jpg,101,180,3.371
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-73.jpg,272,180,6.843
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-74.jpg,270,180,5.829
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-75.jpg,270,180,7.634
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-76.jpg,270,180,8.88
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-77.jpg,288,180,9.238
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-78.jpg,240,180,5.639
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-79.jpg,288,180,6.723
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-8.jpg,240,180,7.993
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-80.jpg,240,180,6.23
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-81.jpg,270,180,7.133
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-82.jpg,320,180,9.791
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-83.jpg,288,180,6.907
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-84.jpg,270,180,8.91
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-85.jpg,288,180,9.823
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-86.jpg,288,180,7.185
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-87.jpg,271,180,8.585
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-88.jpg,360,180,10.685
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-89.jpg,304,180,7.041
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-9.jpg,270,180,7.608
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-90.jpg,240,180,6.032
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-91.jpg,320,180,10.373
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-92.jpg,270,180,7.364
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-93.jpg,270,180,6.131
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-94.jpg,270,180,9.213
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-95.jpg,320,180,10.761
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-96.jpg,293,180,7.997
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-97.jpg,270,180,7.943
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-98.jpg,290,180,9.897
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-99.jpg,270,180,9.048
